customer_id,age,income,tenure_months,product_count,transactions_30d,app_sessions_30d,avg_balance,complaints_90d,salary_credit,card_utilization,recent_inactivity_days,balance_change_90d,region,retention_campaign,churn_90d,account_closed,post_churn_balance,churn_reason,pre_txn_rate,post_txn_rate
223547,69,105627.51,41,4,12,3,32914.24,0,1,0.5008,34,-0.2066,North,0,0,0,26499.83,none,11.17,6.19
223548,34,97031.54,46,1,18,4,14611.98,0,1,0.0539,35,0.0059,North,1,0,0,15146.74,none,17.46,22.38
223549,43,184433.86,113,2,20,12,11638.94,1,1,0.5412,23,-0.2054,North,0,0,0,9434.06,none,18.64,13.38
223550,51,60689.77,99,2,16,12,12218.51,0,0,0.3551,22,-0.372,North,0,0,0,10863.44,none,15.44,18.33
223551,37,59065.8,65,4,16,6,48446.13,1,1,0.5847,5,0.0239,East,0,0,0,48822.89,none,13.34,14.58
223552,29,72308.3,67,2,19,10,31571.87,0,1,0.7782,31,-0.0826,South,0,0,0,26710.49,none,17.03,13.09
223553,59,38120.7,70,3,17,7,7830.98,0,1,0.4894,6,-0.1488,South,0,0,0,8890.28,none,17.68,16.5
223554,48,164465.73,75,3,20,8,8342.52,0,1,0.6582,3,-0.1397,West,0,0,0,9726.5,none,18.44,16.96
223555,44,62748.84,19,1,15,6,16012.31,0,1,0.3439,47,-0.043,East,0,0,0,14755.12,none,11.52,12.75
223556,56,82760.2,97,3,15,4,2283.89,0,0,0.46,23,-0.3391,West,0,0,0,2006.59,none,17.67,20.88
223557,48,112678.53,133,2,13,11,2936.17,0,1,0.5148,28,-0.1804,East,1,0,0,3154.08,none,8.77,11.38
223558,39,47594.51,37,3,16,7,13970.91,0,1,0.1314,6,0.2489,West,0,0,0,12134.84,none,15.23,11.38
223559,29,83866.59,117,5,15,9,34976.06,0,1,0.2889,9,-0.0532,West,0,0,0,41127.02,none,15.58,16.31
223560,35,71696.88,28,1,20,5,31936.56,0,1,0.3528,15,0.4302,West,1,0,0,35845.82,none,19.4,25.55
223561,53,123116.21,117,1,21,6,18182.74,0,0,0.4519,43,-0.0335,East,1,0,0,16459.05,none,20.02,22.0
223562,48,72334.03,51,2,23,8,6964.31,0,1,0.5531,44,-0.0305,North,1,0,0,7206.59,none,19.52,19.86
223563,38,18000.0,77,4,19,12,14830.44,0,1,0.3534,27,0.0985,East,0,0,0,17170.81,none,13.69,14.08
223564,59,43065.38,23,1,17,12,17558.42,0,1,0.1809,10,-0.0927,West,0,1,1,1435.37,fees,19.24,16.14
223565,38,31557.31,37,2,17,10,16485.87,1,1,0.3073,8,0.042,West,0,0,0,18363.6,none,17.48,19.34
223566,51,207809.99,104,2,24,11,21854.33,0,1,0.3934,6,0.1232,East,0,0,0,18572.0,none,21.98,17.88
223567,42,156755.0,33,2,15,14,10308.31,0,1,0.3287,14,0.0564,North,0,0,0,10992.05,none,16.53,14.65
223568,61,22064.18,37,4,24,7,13783.23,0,1,0.0451,24,-0.0991,West,0,0,0,11544.96,none,25.48,21.67
223569,48,41300.23,83,2,17,12,2518.28,0,1,0.4106,29,0.1633,South,1,1,1,259.88,fees,11.53,14.44
223570,41,33614.33,119,2,16,7,7448.31,0,0,0.151,66,0.1138,North,1,0,0,6809.53,none,12.76,12.58
223571,38,81102.09,16,4,16,15,6462.0,0,0,0.5328,9,-0.2338,South,0,0,0,6127.28,none,15.47,16.76
223572,40,42560.33,18,2,15,10,16387.06,0,1,0.2358,48,0.0637,North,1,0,0,15888.8,none,14.25,22.68
223573,32,62218.35,41,4,16,6,12492.62,0,0,0.5617,18,0.0832,North,0,1,1,802.46,fees,11.94,8.91
223574,25,33757.74,136,2,19,8,8373.76,0,1,0.2887,12,0.1845,North,0,0,0,7058.98,none,21.01,24.58
223575,43,91226.05,51,4,11,8,5572.15,1,1,0.1953,12,-0.0253,West,0,0,0,4791.0,none,11.95,11.26
223576,34,28590.3,22,3,15,10,13400.73,0,0,0.2099,34,-0.0252,North,0,0,0,15934.25,none,16.45,17.89
223577,34,285249.17,117,3,16,10,13845.67,0,1,0.3993,44,0.0172,North,1,0,0,14122.48,none,16.54,18.86
223578,39,164688.3,91,5,20,10,26372.07,0,1,0.3736,10,-0.0561,North,0,0,0,26888.68,none,14.66,12.71
223579,41,281909.99,52,2,18,12,25278.52,0,1,0.4343,6,-0.1443,North,0,0,0,27323.32,none,16.4,17.03
223580,40,100502.28,76,3,17,13,21960.03,0,1,0.4073,14,0.1049,North,0,0,0,21801.06,none,20.81,19.96
223581,59,169526.88,111,2,15,12,19979.61,0,0,0.3853,10,-0.3211,West,0,0,0,17008.59,none,11.24,13.48
223582,47,117648.15,36,5,12,10,15896.98,0,0,0.21,1,0.0088,East,1,0,0,13889.9,none,8.89,5.81
223583,63,41438.17,126,4,16,21,9631.4,0,1,0.3126,28,-0.0374,West,0,0,0,9484.76,none,12.76,12.41
223584,35,58669.7,43,3,12,10,4330.81,0,1,0.5456,6,0.0023,East,0,0,0,4322.43,none,15.07,10.39
223585,49,90912.04,12,6,18,10,4265.99,0,1,0.3549,24,0.0179,West,0,0,0,4769.6,none,16.27,5.81
223586,36,135691.96,79,3,14,4,3827.77,0,0,0.2674,37,0.03,North,1,0,0,4070.85,none,13.51,18.53
223587,34,71739.35,168,5,16,10,8622.12,0,1,0.4638,10,0.3096,West,0,0,0,10340.8,none,11.58,9.89
223588,64,97679.86,104,2,22,6,5170.39,0,0,0.6416,8,-0.0216,West,0,1,1,306.6,service,26.65,24.13
223589,32,59961.66,59,1,18,8,43963.19,0,0,0.271,27,-0.0417,South,1,0,0,36355.97,none,14.89,16.85
223590,18,57388.62,61,2,15,14,49275.47,0,1,0.482,24,0.0399,West,0,0,0,42929.51,none,19.01,18.42
223591,32,32050.71,33,2,19,13,26024.49,0,1,0.4649,32,0.0167,South,0,0,0,27214.82,none,18.61,16.69
223592,18,91849.39,51,1,14,7,11177.93,0,1,0.5779,17,-0.0027,East,1,0,0,13308.79,none,12.21,15.38
223593,30,54925.3,67,3,15,12,16051.57,0,0,0.4997,19,-0.1558,North,1,0,0,14268.36,none,13.63,16.14
223594,31,35515.82,74,5,11,5,6407.71,0,1,0.3731,11,0.0215,South,1,0,0,5987.22,none,5.59,6.66
223595,40,51964.48,85,2,15,14,6998.45,1,1,0.1979,14,0.4289,North,0,0,0,5769.68,none,11.21,16.07
223596,18,84232.02,70,3,12,7,35694.03,0,1,0.2692,18,-0.0798,South,1,0,0,33074.89,none,11.04,12.69
223597,53,103971.87,93,2,23,9,58869.37,0,1,0.2435,19,-0.2701,West,0,0,0,69626.82,none,18.71,17.67
223598,19,65053.8,88,1,14,12,18980.51,0,1,0.7123,27,0.0102,North,0,0,0,21902.37,none,14.68,11.61
223599,39,129562.98,193,2,21,8,32706.54,1,1,0.4098,7,0.1173,West,0,0,0,38540.86,none,13.37,10.67
223600,36,163416.84,45,1,27,13,3395.68,0,1,0.2875,43,0.0226,South,1,0,0,3968.68,none,21.51,17.32
223601,49,61494.87,48,1,13,8,12113.89,0,1,0.1893,6,0.0352,South,1,0,0,14334.65,none,5.27,5.0
223602,44,123004.53,28,2,17,9,4913.38,0,1,0.2349,20,0.3658,West,0,0,0,5213.92,none,16.66,19.18
223603,53,49879.0,82,2,22,5,6420.19,0,1,0.3998,1,-0.0719,South,0,0,0,5836.24,none,23.02,24.63
223604,36,35214.93,79,1,13,7,11072.93,1,1,0.4735,11,0.0289,South,0,0,0,10616.45,none,15.73,11.83
223605,35,42821.51,52,2,11,9,13811.07,0,0,0.1855,25,0.024,East,0,1,0,3431.87,competitor,10.45,7.54
223606,45,44752.94,119,2,14,10,21119.31,0,0,0.3481,28,-0.0439,West,1,0,0,21761.98,none,14.26,12.63
223607,51,56594.2,61,2,10,7,12754.06,0,1,0.366,17,0.3969,North,1,0,0,12968.8,none,9.54,11.77
223608,49,214198.17,93,1,15,11,14183.09,0,1,0.1057,12,0.0603,East,0,0,0,16140.83,none,8.95,8.59
223609,44,53983.7,86,4,16,9,8519.43,0,1,0.2115,26,0.2071,North,0,0,0,8976.44,none,17.8,13.02
223610,43,58534.82,42,4,15,11,16113.64,0,1,0.1402,12,-0.1959,East,1,0,0,13051.39,none,15.75,23.11
223611,40,78347.32,29,2,16,10,6522.53,1,1,0.5841,13,-0.1871,North,1,0,0,5762.16,none,17.78,20.99
223612,45,34823.21,57,5,15,6,12143.66,0,1,0.0961,11,0.2375,West,0,0,0,11294.68,none,13.76,12.49
223613,62,78016.24,36,3,18,8,36820.7,0,0,0.3781,5,0.2035,North,0,0,0,31031.97,none,22.75,20.7
223614,37,103322.52,36,3,18,4,3894.4,0,1,0.258,11,-0.0652,South,0,0,0,3721.6,none,16.84,17.47
223615,36,162730.19,130,3,13,7,6853.72,0,0,0.4527,10,0.2091,West,0,0,0,7002.42,none,12.97,12.69
223616,35,148306.95,38,3,15,8,10994.99,0,1,0.5096,28,-0.1125,South,0,0,0,13136.59,none,8.34,8.46
223617,44,87915.44,70,4,25,7,23625.37,0,1,0.4177,13,0.422,East,1,0,0,20952.88,none,23.28,25.31
223618,18,63676.51,84,4,16,12,5319.36,0,1,0.203,11,0.0224,South,0,0,0,6104.64,none,17.84,14.74
223619,39,65734.27,46,4,13,13,5138.99,0,1,0.3492,17,0.4019,East,1,0,0,5735.98,none,11.76,16.84
223620,50,90089.22,82,2,8,11,6138.81,0,1,0.3327,10,-0.0262,South,1,0,0,5131.34,none,0.77,3.57
223621,34,70177.15,31,3,24,15,7520.27,0,1,0.5627,21,0.1457,North,0,0,0,8629.98,none,19.07,14.33
223622,42,68495.08,86,3,20,6,3316.32,0,0,0.0684,31,-0.1662,South,0,0,0,3604.94,none,20.07,17.99
223623,63,43063.42,55,3,12,7,12840.8,1,0,0.211,25,-0.0024,North,1,0,0,13935.51,none,9.45,17.7
223624,44,104119.0,16,4,28,8,2047.42,0,1,0.1735,18,-0.2358,West,0,0,0,1731.48,none,19.97,23.18
223625,18,84811.4,64,6,20,9,15483.56,0,1,0.3403,25,0.1642,West,0,0,0,16143.06,none,25.4,23.05
223626,24,47498.92,37,4,9,12,17622.62,0,1,0.2791,16,0.1219,East,0,0,0,18775.59,none,11.08,9.47
223627,37,163306.0,73,3,29,5,8166.55,0,1,0.4334,27,-0.1005,East,0,0,0,7450.34,none,36.68,36.78
223628,31,80750.22,64,3,15,8,17312.38,0,1,0.2958,15,-0.1256,East,0,0,0,16242.9,none,15.32,13.26
223629,41,32898.16,57,3,22,14,639.19,0,1,0.288,9,-0.4045,West,1,0,0,561.63,none,17.91,17.8
223630,37,121068.64,126,3,23,11,63131.35,0,1,0.1674,30,-0.0388,South,1,0,0,51559.04,none,21.95,22.77
223631,53,49734.79,38,3,18,11,52299.46,0,1,0.3306,64,0.2246,South,1,1,1,1954.89,inactive,18.35,22.26
223632,28,57470.89,135,3,12,9,9463.3,0,1,0.5034,6,-0.0605,South,0,0,0,10887.29,none,6.34,0.0
223633,38,64965.63,61,4,13,10,5686.6,0,1,0.2427,18,-0.0089,East,0,0,0,5794.92,none,13.73,13.53
223634,42,115750.21,36,3,16,4,4956.92,1,1,0.2018,32,-0.1681,South,0,0,0,4983.0,none,16.9,15.19
223635,44,69749.64,70,3,13,16,15991.22,0,0,0.154,18,0.3759,South,0,0,0,17992.66,none,13.95,19.27
223636,42,101165.71,87,4,19,6,16572.43,0,0,0.7091,8,-0.0487,West,0,0,0,18919.96,none,18.66,19.84
223637,18,30301.34,57,1,23,10,21830.97,0,1,0.4491,6,-0.0481,North,0,0,0,18846.93,none,21.17,17.68
223638,41,39245.34,130,2,18,11,14018.74,1,1,0.0567,16,-0.0093,South,0,0,0,15294.76,none,18.66,24.5
223639,38,73277.2,99,4,13,9,2889.65,0,0,0.5561,20,-0.3397,West,0,0,0,2316.45,none,11.76,8.91
223640,50,48318.97,52,4,16,15,7329.95,0,1,0.5051,7,-0.2515,North,0,0,0,7679.77,none,16.54,14.79
223641,48,64345.86,59,1,15,11,12747.02,0,1,0.0222,30,-0.0099,East,1,0,0,10656.85,none,11.7,12.36
223642,43,108516.76,51,2,20,7,35981.31,0,1,0.1068,16,-0.1463,South,0,0,0,40848.01,none,19.99,17.5
223643,43,46290.0,53,1,21,11,13963.9,0,1,0.3755,15,0.3353,West,0,0,0,11184.8,none,23.11,25.52
223644,55,48049.3,9,4,19,11,3321.38,0,0,0.2813,5,-0.136,North,0,0,0,2824.25,none,20.48,23.87
223645,53,76478.78,141,1,13,14,9188.23,0,0,0.4436,10,0.1851,West,0,0,0,8668.72,none,12.61,10.21
223646,43,22358.12,58,1,14,7,7746.5,0,1,0.5274,9,-0.0175,North,1,0,0,6703.98,none,12.16,17.24
223647,64,125315.32,36,1,21,3,10546.12,0,1,0.3176,32,0.1827,East,0,0,0,11914.29,none,18.42,13.8
223648,33,77342.35,79,4,16,11,9239.95,0,1,0.213,27,0.2044,West,0,0,0,10314.55,none,19.1,20.48
223649,27,75781.02,114,2,20,9,9915.44,0,0,0.2652,5,0.0429,North,0,0,0,8012.26,none,17.22,19.23
223650,40,53519.23,45,4,19,10,11110.38,0,1,0.4055,13,0.2277,West,1,0,0,10847.14,none,17.43,19.45
223651,36,105177.71,26,2,19,10,3644.36,0,1,0.294,8,-0.1221,North,0,0,0,3235.07,none,20.59,25.28
223652,18,65883.34,43,3,12,9,37934.85,0,1,0.6388,11,0.1226,West,0,0,0,44782.67,none,12.36,12.65
223653,33,141321.89,48,3,11,8,14880.59,0,0,0.2346,33,0.0305,East,0,0,0,14545.77,none,6.97,7.36
223654,44,28097.05,116,1,20,7,17918.65,0,0,0.2149,28,0.0774,West,0,0,0,18649.31,none,17.17,21.72
223655,39,74549.35,43,1,11,12,6894.23,1,0,0.2175,31,0.2256,West,0,0,0,6172.23,none,12.94,10.21
223656,31,73698.05,34,3,15,8,44522.81,1,1,0.4543,34,0.0758,West,0,0,0,37208.06,none,18.24,17.51
223657,40,85444.43,94,4,19,9,16105.31,1,1,0.3555,9,0.1013,West,1,0,0,16747.42,none,17.26,19.78
223658,41,155816.24,79,5,14,7,3892.15,0,1,0.3066,16,0.1813,North,0,0,0,3357.58,none,12.82,11.96
223659,48,34007.33,58,4,24,6,3929.23,0,1,0.3419,7,-0.1629,North,0,0,0,3369.49,none,17.98,17.32
223660,33,33436.7,75,2,10,9,13157.26,0,1,0.2948,8,-0.2218,South,0,0,0,10718.34,none,13.51,14.82
223661,50,59292.28,51,2,19,9,25669.04,0,0,0.4155,37,0.3233,South,0,0,0,30433.36,none,22.93,22.21
223662,28,25426.29,16,3,16,11,21775.47,0,0,0.5084,4,0.3266,South,0,0,0,25428.41,none,21.22,21.53
223663,34,256023.27,113,1,21,8,41189.59,1,1,0.4016,8,-0.0858,West,0,0,0,41215.45,none,15.3,17.01
223664,59,120306.93,109,1,13,7,5778.2,0,0,0.2834,9,0.3576,West,0,0,0,6249.67,none,19.2,13.1
223665,29,95693.99,72,2,22,4,30219.4,0,0,0.4556,23,-0.0833,East,1,0,0,32544.3,none,20.35,19.82
223666,33,110747.96,89,2,25,4,38868.62,0,0,0.103,3,-0.0125,North,1,0,0,36632.63,none,22.39,23.07
223667,26,144854.34,24,3,18,7,12927.3,0,1,0.7125,17,-0.0881,South,0,0,0,11054.91,none,20.65,24.2
223668,31,51347.05,83,3,27,5,6985.59,1,0,0.2983,27,0.0087,South,0,0,0,7132.44,none,28.41,26.75
223669,42,59033.65,62,3,17,11,42256.3,0,0,0.3332,18,-0.0111,East,0,0,0,43892.78,none,14.53,15.29
223670,48,86913.77,67,1,13,7,13828.64,1,1,0.4062,31,-0.0544,East,1,0,0,11190.3,none,12.74,21.62
223671,40,54562.0,25,3,27,7,4504.46,0,1,0.1785,19,0.258,East,0,0,0,3617.51,none,29.49,28.38
223672,36,43229.22,67,3,19,12,69286.74,0,1,0.4855,6,0.212,West,0,0,0,57358.0,none,16.28,14.44
223673,26,53808.46,163,3,25,12,12087.63,0,0,0.5016,2,0.0122,East,0,0,0,13809.2,none,27.36,26.75
223674,32,88819.65,114,1,12,11,53790.91,0,1,0.2397,18,0.0144,South,0,0,0,54547.53,none,15.52,11.53
223675,23,118862.5,56,3,16,7,3715.06,0,1,0.4504,5,0.3145,East,0,0,0,3722.35,none,16.56,16.63
223676,48,35792.02,42,1,12,10,33043.15,0,0,0.1896,7,-0.021,North,0,0,0,30161.57,none,11.27,6.57
223677,49,64864.6,50,2,9,10,11784.0,1,1,0.4845,13,-0.082,South,0,0,0,10760.03,none,10.13,8.45
223678,40,69892.09,68,4,10,7,12969.27,0,0,0.4244,16,-0.2912,West,0,0,0,14468.02,none,9.86,5.52
223679,45,33508.32,34,4,17,14,21324.87,0,1,0.3325,23,0.0463,West,1,0,0,19667.86,none,11.89,17.43
223680,50,92160.14,107,4,15,6,8709.66,0,1,0.4815,1,-0.1719,East,1,0,0,7234.21,none,11.18,10.63
223681,41,67882.12,25,2,16,9,7756.5,0,1,0.2558,28,0.0402,South,0,0,0,7206.93,none,9.49,7.24
223682,55,42968.44,84,2,22,4,14832.46,0,0,0.22,13,-0.164,East,1,0,0,13281.26,none,19.81,22.89
223683,29,55223.12,37,3,31,18,14532.52,0,1,0.4382,28,0.0787,South,1,0,0,16496.48,none,31.0,34.93
223684,36,96646.37,27,3,18,8,4822.41,0,1,0.4381,19,-0.2814,South,1,0,0,5535.5,none,21.06,26.71
223685,35,123284.54,81,4,20,9,30286.31,0,0,0.1806,61,-0.1112,South,0,0,0,31580.26,none,22.62,23.24
223686,47,86785.06,115,5,18,10,2789.34,0,1,0.3565,16,0.1051,South,0,0,0,3139.45,none,20.53,20.4
223687,24,205412.94,27,1,14,12,13079.66,1,0,0.7822,13,0.2951,South,1,0,0,11404.33,none,12.17,17.29
223688,56,132970.6,66,4,15,8,16534.91,0,1,0.1392,20,0.1116,South,0,0,0,13658.93,none,17.65,18.15
223689,46,97505.2,77,3,17,4,18704.57,1,0,0.3584,38,0.2798,West,0,1,0,2560.84,inactive,14.27,14.48
223690,59,48918.47,48,2,9,9,35747.78,0,0,0.7693,32,0.07,South,0,0,0,30817.33,none,7.68,9.02
223691,40,134129.18,87,1,17,12,79189.54,0,1,0.3161,45,-0.1887,North,0,0,0,91770.87,none,19.66,19.43
223692,34,47177.98,219,1,11,10,11397.08,0,0,0.5753,2,0.0189,West,0,0,0,9126.78,none,8.23,1.9
223693,47,108571.21,84,3,23,10,10532.61,0,1,0.6155,3,-0.0125,South,0,0,0,11942.02,none,20.1,19.73
223694,51,18773.65,93,3,17,11,65933.37,1,1,0.1234,29,0.0386,West,0,0,0,61712.39,none,15.34,10.77
223695,32,54876.25,50,6,21,6,9544.61,0,1,0.188,45,-0.4022,West,1,0,0,9850.58,none,20.96,21.68
223696,18,33378.75,84,3,21,6,20015.59,1,0,0.6509,11,-0.2617,South,0,0,0,19123.41,none,20.56,22.9
223697,20,61511.85,32,3,21,14,6089.82,0,0,0.2769,22,0.1263,East,1,0,0,5871.92,none,20.65,20.12
223698,43,30880.51,92,4,10,9,78531.02,0,0,0.2909,26,-0.1139,East,0,0,0,78762.09,none,11.22,9.93
223699,57,73139.9,217,3,15,10,7129.28,0,0,0.2887,43,0.4564,East,0,0,0,8260.46,none,15.94,13.03
223700,26,93089.16,58,2,17,6,12539.4,0,1,0.5902,18,0.2285,South,0,0,0,11320.78,none,17.67,17.1
223701,37,50355.56,36,3,23,7,10675.98,0,1,0.3854,24,-0.0692,West,0,0,0,10656.81,none,22.36,23.35
223702,36,60379.25,103,3,17,13,19748.71,1,0,0.36,76,0.1185,East,1,0,0,18717.72,none,19.87,27.28
223703,61,81237.86,32,2,18,10,7456.5,0,1,0.8156,21,0.0386,South,0,1,1,678.26,fees,14.2,10.3
223704,65,70158.9,40,2,24,6,13906.75,0,0,0.2097,2,0.0426,West,1,0,0,14869.91,none,20.37,30.51
223705,45,151112.33,54,2,21,10,6713.76,0,1,0.4911,38,0.1788,East,0,0,0,7346.74,none,20.36,15.98
223706,50,49387.78,96,1,14,7,5516.72,0,1,0.5053,31,0.2379,East,0,0,0,5450.88,none,12.43,10.84
223707,50,96751.33,38,2,13,13,2068.65,1,0,0.2498,8,-0.0637,West,1,0,0,2118.66,none,9.75,14.06
223708,26,83078.95,50,3,17,6,28230.95,0,1,0.2482,5,0.0112,East,0,0,0,29442.8,none,16.7,21.69
223709,48,30049.8,30,4,13,6,14915.37,0,0,0.3659,16,-0.0621,South,0,0,0,17827.06,none,17.85,10.34
223710,29,75540.21,73,4,16,13,25933.82,1,1,0.4098,5,-0.0841,West,0,0,0,22537.68,none,14.49,10.4
223711,38,68640.86,17,1,16,10,5958.24,0,0,0.6316,6,-0.0325,South,0,0,0,5290.41,none,17.37,13.85
223712,53,54918.38,82,2,18,11,20758.64,0,1,0.0489,15,0.0074,North,0,0,0,21024.04,none,19.46,14.76
223713,41,191052.59,95,1,23,9,5539.22,0,1,0.2384,20,0.0003,North,0,0,0,4853.41,none,16.39,18.75
223714,52,145972.67,55,2,22,16,5965.84,1,1,0.4535,30,-0.108,South,1,0,0,7128.6,none,21.89,26.38
223715,54,47333.61,34,4,17,15,11090.56,0,1,0.2877,15,0.2703,East,0,0,0,9975.58,none,14.5,14.24
223716,21,102113.89,97,3,22,7,9371.24,0,1,0.0963,8,-0.1857,East,0,0,0,7935.68,none,20.89,18.74
223717,18,108396.8,65,2,16,10,6604.86,0,0,0.7323,33,0.0395,South,0,0,0,5773.41,none,18.46,18.19
223718,53,78014.86,40,1,15,10,15326.73,0,1,0.7023,21,-0.0217,East,0,0,0,12988.73,none,17.45,16.53
223719,53,39358.29,56,2,18,12,14009.64,1,1,0.1931,10,0.4977,South,0,0,0,16670.72,none,19.91,17.94
223720,43,42643.31,52,1,16,11,21215.81,0,1,0.1388,33,0.1537,South,0,0,0,23176.66,none,16.54,16.73
223721,44,96254.87,33,4,19,8,35303.5,0,1,0.2162,20,-0.2053,North,0,1,1,14.17,inactive,15.06,12.93
223722,50,95147.83,28,3,27,9,4947.42,1,0,0.5339,9,-0.1446,North,0,0,0,5569.21,none,26.11,25.05
223723,50,61541.56,90,1,14,9,4954.02,0,0,0.133,7,0.1765,South,0,0,0,5158.74,none,18.72,18.28
223724,37,148464.1,90,2,17,13,9759.75,0,1,0.1238,12,-0.0378,South,0,0,0,10122.2,none,13.95,16.56
223725,51,163701.94,53,4,16,10,2501.82,1,1,0.4766,13,0.1557,West,0,0,0,2527.69,none,15.82,14.02
223726,36,162642.64,89,1,13,6,16577.33,0,1,0.1109,29,-0.1516,North,0,0,0,17056.92,none,15.06,15.04
223727,43,163023.81,44,3,21,5,39778.0,0,1,0.4098,34,0.2164,East,1,0,0,33163.19,none,15.09,21.8
223728,42,71375.71,64,2,19,6,53422.39,0,1,0.0616,19,-0.0578,South,0,0,0,51223.92,none,16.83,14.58
223729,31,34553.15,92,2,16,10,10177.2,0,1,0.1036,10,-0.3236,North,0,0,0,9190.63,none,15.3,14.74
223730,32,60300.68,31,2,24,7,11214.57,0,1,0.2857,6,-0.0341,South,0,0,0,12769.24,none,18.98,23.96
223731,65,67593.56,63,4,24,6,15097.6,0,0,0.2814,29,0.0318,East,0,0,0,15024.32,none,23.88,21.28
223732,30,50922.8,56,3,22,11,34325.34,0,0,0.3805,4,0.1782,South,0,0,0,37020.99,none,25.11,26.4
223733,44,58394.07,73,3,25,8,7564.48,0,0,0.1722,22,0.07,East,0,0,0,8576.74,none,25.78,23.89
223734,46,38136.11,28,3,21,7,125543.41,0,0,0.3999,2,0.1773,North,0,0,0,117147.68,none,19.34,20.06
223735,39,106656.0,54,3,17,5,3942.46,0,0,0.3323,24,0.0877,North,0,0,0,3452.35,none,18.46,18.3
223736,47,176307.83,119,2,17,11,1597.38,0,0,0.2371,14,0.3145,South,0,0,0,1323.56,none,16.79,16.55
223737,44,266870.56,127,2,16,11,19137.2,0,1,0.5078,9,0.3476,North,0,0,0,20042.48,none,22.24,20.72
223738,30,82532.71,81,3,12,8,75590.99,0,1,0.4728,39,-0.1631,West,0,1,1,7902.55,inactive,6.48,1.36
223739,46,65515.05,138,1,20,10,21340.61,0,1,0.1729,43,0.1174,North,0,0,0,24063.21,none,19.64,21.04
223740,34,70551.34,66,4,14,8,21539.54,0,1,0.5515,46,0.119,West,0,0,0,19375.72,none,15.26,9.6
223741,59,152219.02,30,3,12,13,41189.08,1,1,0.0603,16,0.186,North,0,0,0,37474.22,none,14.75,12.1
223742,45,150810.95,79,2,17,10,10177.65,0,1,0.4563,16,0.0264,South,0,0,0,11504.7,none,17.9,21.58
223743,32,63076.05,19,3,11,11,3921.21,0,1,0.5057,49,0.0069,West,1,0,0,4014.33,none,12.17,8.93
223744,44,139569.39,25,2,15,9,12672.08,0,0,0.2669,11,0.0859,North,0,0,0,11516.93,none,17.07,13.44
223745,30,78693.03,157,3,14,8,12081.6,0,0,0.6492,45,0.1842,North,0,0,0,13560.7,none,12.11,12.07
223746,43,48044.49,64,6,16,7,3315.38,0,1,0.6158,40,-0.1345,North,0,0,0,3420.78,none,15.1,17.11
223747,38,66130.0,70,3,19,11,30918.25,0,1,0.0709,6,0.1315,West,0,0,0,30073.07,none,21.71,19.31
223748,31,183710.83,64,5,18,7,12283.22,0,0,0.19,12,0.0163,North,0,0,0,10803.06,none,20.63,18.33
223749,31,107082.25,27,2,10,7,56244.9,0,1,0.4422,16,-0.0771,East,0,0,0,50533.84,none,10.87,13.92
223750,67,54486.15,38,1,21,10,1394.06,0,0,0.4154,10,-0.313,West,1,0,0,1636.83,none,15.21,13.64
223751,41,120565.99,82,2,15,9,47409.69,0,1,0.2733,34,0.002,East,0,1,1,1146.64,fees,14.67,10.51
223752,35,106625.53,30,2,19,13,6787.93,0,0,0.4616,12,0.0374,East,0,0,0,6977.32,none,14.44,13.74
223753,33,60714.91,28,3,19,10,5369.06,1,1,0.3264,20,0.0347,South,0,0,0,6029.47,none,13.02,11.8
223754,45,47752.37,101,3,21,10,10029.2,0,0,0.2228,8,0.1163,South,0,0,0,10653.45,none,19.3,20.01
223755,33,39074.27,39,3,23,5,249888.49,0,1,0.1517,27,-0.0399,South,1,0,0,275992.28,none,21.38,21.31
223756,28,29145.89,18,1,12,8,27085.09,0,1,0.6445,9,-0.1284,North,1,0,0,23824.94,none,10.27,12.47
223757,40,50240.54,24,2,11,10,13274.81,0,0,0.5087,34,-0.1343,South,1,0,0,12951.54,none,10.12,14.13
223758,40,65296.38,21,2,22,19,5535.48,0,1,0.5104,6,0.2181,South,0,0,0,4935.91,none,22.85,20.85
223759,35,143991.33,7,2,17,9,6849.24,0,1,0.7554,32,0.0843,East,0,0,0,7854.78,none,22.22,20.7
223760,30,113297.33,49,2,15,4,2514.54,0,0,0.5542,8,0.2173,East,0,0,0,2610.85,none,9.36,7.84
223761,36,80217.8,44,1,23,12,28072.27,0,0,0.2781,42,-0.2648,South,0,0,0,28104.97,none,23.37,21.82
223762,35,25689.23,33,4,16,5,5638.55,0,1,0.5996,8,-0.1033,East,1,0,0,4870.99,none,4.38,8.44
223763,33,84695.65,26,2,16,8,16734.61,0,0,0.5077,22,0.2208,West,1,0,0,18313.91,none,17.88,21.91
223764,43,29127.16,200,3,19,12,10372.7,0,0,0.3495,13,-0.0477,East,0,0,0,11549.78,none,16.84,16.68
223765,64,116387.47,27,1,18,11,12296.03,0,0,0.2331,6,0.0944,North,0,0,0,12228.61,none,20.37,18.6
223766,55,118211.54,75,3,14,9,12917.6,0,0,0.4275,13,-0.1345,North,0,0,0,13040.95,none,15.99,12.04
223767,61,74044.15,98,3,14,6,3805.64,0,0,0.864,12,-0.0657,West,0,0,0,4318.6,none,16.63,16.3
223768,34,112835.75,39,5,20,9,10042.28,0,1,0.3821,7,0.1761,South,0,0,0,12029.71,none,19.42,10.11
